********************************************************************************************
* Machine    : AdithyaProxyAli:10.147.0.218 (10.147.0.218) (Instance001)                   *
6036  6a4   10/23 14:49:43 564 CvVds::FetchAllDisks() - DiskName: \\?\PhysicalDrive4 DevicePath: \\?\scsi#disk&ven_red_hat&prod_virtio#4&23208fd0&7&000000#{53f56307-b6bf-11d0-94f2-00a0c91efb8b}
6036  6a4   10/23 14:49:43 564 CvVds::GetNextDisk() - In CvVds::GetNextDisk() function...
6036  6a4   10/23 14:49:43 564 CvVds::GetNextDisk() - No more disks left.
6036  6a4   10/23 14:49:43 564 CvVds::GetNextPack() - In CvVds::GetNextPack() function
6036  6a4   10/23 14:49:43 564 CvVds::GetNextDisk() - In CvVds::GetNextDisk() function...
6036  6a4   10/23 14:49:43 564 CvVds::FetchAllDisks() - DiskName: \\?\PhysicalDrive5 DevicePath: \\?\scsi#disk&ven_red_hat&prod_virtio#4&37122b51&5&000000#{53f56307-b6bf-11d0-94f2-00a0c91efb8b}
6036  6a4   10/23 14:49:43 564 CvVds::GetNextDisk() - In CvVds::GetNextDisk() function...
6036  6a4   10/23 14:49:43 564 CvVds::GetNextDisk() - No more disks left.
6036  6a4   10/23 14:49:43 564 CvVds::GetNextPack() - In CvVds::GetNextPack() function
6036  6a4   10/23 14:49:43 564 CvVds::GetNextPack() - No more packs left.
6036  6a4   10/23 14:49:43 564 CvVds::GetNextProvider() - In CvVds::GetNextProvider() function
6036  6a4   10/23 14:49:43 564 CvVds::GetNextProvider() - No more providers left.
6036  6a4   10/23 14:49:43 564 CvVds::FetchAllDisks() - Querying unallocated volume list.
6036  6a4   10/23 14:49:43 564 CvVds::GetNextDisk() - In CvVds::GetNextDisk() function...
6036  6a4   10/23 14:49:43 564 CvVds::GetNextDisk() - No more disks left.
6036  6a4   10/23 14:49:44 564 AliCloudWrapper::CAliCloudStorage::DetachDisk() - Waiting for disk [d-0xi0nt7bx95li50zz0rj] to detach.
6036  6a4   10/23 14:49:47 564 AliCloudWrapper::CAliCloudStorage::DetachDisk() - Waiting for disk [d-0xi0nt7bx95li50zz0rj] to detach.
6036  6a4   10/23 14:49:50 564 CDiskMapperWindows::_DeviceNodeCleanup() - SCSI\DISK&VEN_RED_HAT&PROD_VIRTIO\4&34074970&7&000000 will be removed
6036  6a4   10/23 14:49:50 564 CDiskMapperWindows::_DeviceNodeCleanup() - PCI\VEN_1AF4&DEV_1001&SUBSYS_00021AF4&REV_00\3&13C0B0C5&1&98 will be removed
6036  6a4   10/23 14:49:50 564 CDiskMapperWindows::_DeviceNodeCleanup() - Successfully removed [2] orphaned device entries
6036  6a4   10/23 14:49:50 564 CAliCloudInfo::DetachDisks_BridgeObj() - Detaching disk [d-0xi1tfz245ndywey2q8c]
6036  6a4   10/23 14:49:52 564 CvVds::GetNextProvider() - In CvVds::GetNextProvider() function
6036  6a4   10/23 14:49:52 564 CvVds::GetNextPack() - In CvVds::GetNextPack() function
6036  6a4   10/23 14:49:52 564 CvVds::GetNextDisk() - In CvVds::GetNextDisk() function...
6036  6a4   10/23 14:49:52 564 CvVds::GetNextDisk() - No more disks left.
6036  6a4   10/23 14:49:52 564 CvVds::GetNextPack() - In CvVds::GetNextPack() function
6036  6a4   10/23 14:49:52 564 CvVds::GetNextPack() - No more packs left.
6036  6a4   10/23 14:49:52 564 CvVds::GetNextProvider() - In CvVds::GetNextProvider() function
6036  6a4   10/23 14:49:52 564 CvVds::GetNextPack() - In CvVds::GetNextPack() function
6036  6a4   10/23 14:49:52 564 CvVds::GetNextDisk() - In CvVds::GetNextDisk() function...
6036  6a4   10/23 14:49:52 564 CvVds::FetchAllDisks() - DiskName: \\?\PhysicalDrive0 DevicePath: \\?\scsi#disk&ven_red_hat&prod_virtio#4&25e5005f&0&000000#{53f56307-b6bf-11d0-94f2-00a0c91efb8b}
6036  6a4   10/23 14:49:52 564 CvVds::GetNextDisk() - In CvVds::GetNextDisk() function...
6036  6a4   10/23 14:49:52 564 CvVds::GetNextDisk() - No more disks left.
6036  6a4   10/23 14:49:52 564 CvVds::GetNextPack() - In CvVds::GetNextPack() function
6036  6a4   10/23 14:49:52 564 CvVds::GetNextDisk() - In CvVds::GetNextDisk() function...
6036  6a4   10/23 14:49:52 564 CvVds::FetchAllDisks() - DiskName: \\?\PhysicalDrive1 DevicePath: \\?\scsi#disk&ven_red_hat&prod_virtio#4&6dbfdae&0&000000#{53f56307-b6bf-11d0-94f2-00a0c91efb8b}
6036  6a4   10/23 14:49:52 564 CvVds::GetNextDisk() - In CvVds::GetNextDisk() function...
6036  6a4   10/23 14:49:52 564 CvVds::GetNextDisk() - No more disks left.
6036  6a4   10/23 14:49:52 564 CvVds::GetNextPack() - In CvVds::GetNextPack() function
6036  6a4   10/23 14:49:52 564 CvVds::GetNextDisk() - In CvVds::GetNextDisk() function...
6036  6a4   10/23 14:49:52 564 CvVds::FetchAllDisks() - DiskName: \\?\PhysicalDrive4 DevicePath: \\?\scsi#disk&ven_red_hat&prod_virtio#4&23208fd0&7&000000#{53f56307-b6bf-11d0-94f2-00a0c91efb8b}
6036  6a4   10/23 14:49:52 564 CvVds::GetNextDisk() - In CvVds::GetNextDisk() function...
6036  6a4   10/23 14:49:52 564 CvVds::GetNextDisk() - No more disks left.
6036  6a4   10/23 14:49:52 564 CvVds::GetNextPack() - In CvVds::GetNextPack() function
6036  6a4   10/23 14:49:52 564 CvVds::GetNextDisk() - In CvVds::GetNextDisk() function...
6036  6a4   10/23 14:49:52 564 CvVds::FetchAllDisks() - DiskName: \\?\PhysicalDrive5 DevicePath: \\?\scsi#disk&ven_red_hat&prod_virtio#4&37122b51&5&000000#{53f56307-b6bf-11d0-94f2-00a0c91efb8b}
6036  6a4   10/23 14:49:52 564 CvVds::GetNextDisk() - In CvVds::GetNextDisk() function...
6036  6a4   10/23 14:49:52 564 CvVds::GetNextDisk() - No more disks left.
6036  6a4   10/23 14:49:52 564 CvVds::GetNextPack() - In CvVds::GetNextPack() function
6036  6a4   10/23 14:49:52 564 CvVds::GetNextPack() - No more packs left.
6036  6a4   10/23 14:49:52 564 CvVds::GetNextProvider() - In CvVds::GetNextProvider() function
6036  6a4   10/23 14:49:52 564 CvVds::GetNextProvider() - No more providers left.
6036  6a4   10/23 14:49:52 564 CvVds::FetchAllDisks() - Querying unallocated volume list.
6036  6a4   10/23 14:49:52 564 CvVds::GetNextDisk() - In CvVds::GetNextDisk() function...
6036  6a4   10/23 14:49:52 564 CvVds::GetNextDisk() - No more disks left.
6036  6a4   10/23 14:49:54 564 AliCloudWrapper::CAliCloudStorage::DetachDisk() - Waiting for disk [d-0xi1tfz245ndywey2q8c] to detach.
6036  6a4   10/23 14:49:57 564 AliCloudWrapper::CAliCloudStorage::DetachDisk() - Waiting for disk [d-0xi1tfz245ndywey2q8c] to detach.
6036  d0c   10/23 14:49:58 564 VSRstCoordinator::SummarizeVMList() - VM test_AdithyaTest1_4DiskProblem --> STARTED                     99%
6036  6a4   10/23 14:49:59 564 CDiskMapperWindows::_DeviceNodeCleanup() - SCSI\DISK&VEN_RED_HAT&PROD_VIRTIO\4&23208FD0&7&000000 will be removed
6036  6a4   10/23 14:49:59 564 CDiskMapperWindows::_DeviceNodeCleanup() - PCI\VEN_1AF4&DEV_1001&SUBSYS_00021AF4&REV_00\3&13C0B0C5&1&A0 will be removed
6036  6a4   10/23 14:50:00 564 CDiskMapperWindows::_DeviceNodeCleanup() - Successfully removed [2] orphaned device entries
6036  6a4   10/23 14:50:00 564 CAliCloudInfo::DetachDisks_BridgeObj() - Detaching disk [d-0xia2m4xi13907xp2bv4]
6036  6a4   10/23 14:50:02 564 CvVds::GetNextProvider() - In CvVds::GetNextProvider() function
6036  6a4   10/23 14:50:02 564 CvVds::GetNextPack() - In CvVds::GetNextPack() function
6036  6a4   10/23 14:50:02 564 CvVds::GetNextDisk() - In CvVds::GetNextDisk() function...
6036  6a4   10/23 14:50:02 564 CvVds::GetNextDisk() - No more disks left.
6036  6a4   10/23 14:50:02 564 CvVds::GetNextPack() - In CvVds::GetNextPack() function
6036  6a4   10/23 14:50:02 564 CvVds::GetNextPack() - No more packs left.
6036  6a4   10/23 14:50:02 564 CvVds::GetNextProvider() - In CvVds::GetNextProvider() function
6036  6a4   10/23 14:50:02 564 CvVds::GetNextPack() - In CvVds::GetNextPack() function
6036  6a4   10/23 14:50:02 564 CvVds::GetNextDisk() - In CvVds::GetNextDisk() function...
6036  6a4   10/23 14:50:02 564 CvVds::FetchAllDisks() - DiskName: \\?\PhysicalDrive0 DevicePath: \\?\scsi#disk&ven_red_hat&prod_virtio#4&25e5005f&0&000000#{53f56307-b6bf-11d0-94f2-00a0c91efb8b}
6036  6a4   10/23 14:50:02 564 CvVds::GetNextDisk() - In CvVds::GetNextDisk() function...
6036  6a4   10/23 14:50:02 564 CvVds::GetNextDisk() - No more disks left.
6036  6a4   10/23 14:50:02 564 CvVds::GetNextPack() - In CvVds::GetNextPack() function
6036  6a4   10/23 14:50:02 564 CvVds::GetNextDisk() - In CvVds::GetNextDisk() function...
6036  6a4   10/23 14:50:02 564 CvVds::FetchAllDisks() - DiskName: \\?\PhysicalDrive1 DevicePath: \\?\scsi#disk&ven_red_hat&prod_virtio#4&6dbfdae&0&000000#{53f56307-b6bf-11d0-94f2-00a0c91efb8b}
6036  6a4   10/23 14:50:02 564 CvVds::GetNextDisk() - In CvVds::GetNextDisk() function...
6036  6a4   10/23 14:50:02 564 CvVds::GetNextDisk() - No more disks left.
6036  6a4   10/23 14:50:02 564 CvVds::GetNextPack() - In CvVds::GetNextPack() function
6036  6a4   10/23 14:50:02 564 CvVds::GetNextDisk() - In CvVds::GetNextDisk() function...
6036  6a4   10/23 14:50:02 564 CvVds::FetchAllDisks() - DiskName: \\?\PhysicalDrive5 DevicePath: \\?\scsi#disk&ven_red_hat&prod_virtio#4&37122b51&5&000000#{53f56307-b6bf-11d0-94f2-00a0c91efb8b}
6036  6a4   10/23 14:50:02 564 CvVds::GetNextDisk() - In CvVds::GetNextDisk() function...
6036  6a4   10/23 14:50:02 564 CvVds::GetNextDisk() - No more disks left.
6036  6a4   10/23 14:50:02 564 CvVds::GetNextPack() - In CvVds::GetNextPack() function
6036  6a4   10/23 14:50:02 564 CvVds::GetNextPack() - No more packs left.
6036  6a4   10/23 14:50:02 564 CvVds::GetNextProvider() - In CvVds::GetNextProvider() function
6036  6a4   10/23 14:50:02 564 CvVds::GetNextProvider() - No more providers left.
6036  6a4   10/23 14:50:02 564 CvVds::FetchAllDisks() - Querying unallocated volume list.
6036  6a4   10/23 14:50:02 564 CvVds::GetNextDisk() - In CvVds::GetNextDisk() function...
6036  6a4   10/23 14:50:02 564 CvVds::GetNextDisk() - No more disks left.
6036  6a4   10/23 14:50:04 564 AliCloudWrapper::CAliCloudStorage::DetachDisk() - Waiting for disk [d-0xia2m4xi13907xp2bv4] to detach.
6036  6a4   10/23 14:50:06 564 AliCloudWrapper::CAliCloudStorage::DetachDisk() - Waiting for disk [d-0xia2m4xi13907xp2bv4] to detach.
6036  d0c   10/23 14:50:08 564 VSRstCoordinator::UpdateVMStatusToJobMgr() - Updating JobManager VM Status for 1 VMs
6036  d0c   10/23 14:50:08 564 vsJobMgr::updateVMBkpJobStatus() - Sending VM status for [1] virtual machines
6036  d0c   10/23 14:50:08 564 JM Client  CVJobClient::processXmlReq(), got response.
6036  6a4   10/23 14:50:09 564 CDiskMapperWindows::_DeviceNodeCleanup() - SCSI\DISK&VEN_RED_HAT&PROD_VIRTIO\4&37122B51&5&000000 will be removed
6036  6a4   10/23 14:50:09 564 CDiskMapperWindows::_DeviceNodeCleanup() - PCI\VEN_1AF4&DEV_1001&SUBSYS_00021AF4&REV_00\3&13C0B0C5&1&A8 will be removed
6036  6a4   10/23 14:50:09 564 CDiskMapperWindows::_DeviceNodeCleanup() - Successfully removed [2] orphaned device entries
6036  6a4   10/23 14:50:09 564 VSRstWorker::VMInfo_RestoreVM() - RestoreVM for [test_AdithyaTest1_4DiskProblem]
6036  6a4   10/23 14:50:09 564 CAliCloudInfo::RestoreVM() - Creating VM [test_AdithyaTest1_4DiskProblem].
6036  6a4   10/23 14:50:09 564 CAliCloudInfo::_CreateSnapshots() - Creating snapshot for disk [d-0xi0nt7bx95li50zz0rj].
6036  6a4   10/23 14:50:14 564 VMCleaner::LookupEntity() - Looking up [C:\Program Files\Commvault\ContentStore\iDataAgent\jobResults\CV_JobResults\i-0xi8x3z4hc7c12l5rd1t\RESTORE\6036-vsrst.exe\VM\d3b9bde9-ae50-44e4-b79c-0396b8ae8882]...found
6036  6a4   10/23 14:50:14 564 VMCleaner::RegisterEntity() - Register [C:\Program Files\Commvault\ContentStore\iDataAgent\jobResults\CV_JobResults\i-0xi8x3z4hc7c12l5rd1t\RESTORE\6036-vsrst.exe\VM\d3b9bde9-ae50-44e4-b79c-0396b8ae8882\SNAPSHOT\s-0xiern6xf8xrhnqby9vh]...
6036  6a4   10/23 14:50:14 564 VMCleaner::_CreateDirPath() - Directory [C:\Program Files\Commvault\ContentStore\iDataAgent\jobResults\CV_JobResults\i-0xi8x3z4hc7c12l5rd1t\RESTORE\6036-vsrst.exe\VM\d3b9bde9-ae50-44e4-b79c-0396b8ae8882\SNAPSHOT\s-0xiern6xf8xrhnqby9vh] created
6036  6a4   10/23 14:50:14 564 CAliCloudInfo::_CreateSnapshots() - Snapshot [s-0xiern6xf8xrhnqby9vh] for disk [d-0xi0nt7bx95li50zz0rj].
6036  6a4   10/23 14:50:14 564 CAliCloudInfo::FindVMConfigFile() - Found VM Config File [C:\Program Files\Commvault\ContentStore\iDataAgent\JobResults\CV_JobResults\iDataAgent\VirtualServerAgent\Restore\564\i-0xi1uokpww525zlob9nz\i-0xi1uokpww525zlob9nz_InstanceConfig.json]
6036  6a4   10/23 14:50:14 564 CAliCloudInfo::PrepareRestoreCtxVMInfoFromConfigFile() - Restored config file is [C:\Program Files\Commvault\ContentStore\iDataAgent\JobResults\CV_JobResults\iDataAgent\VirtualServerAgent\Restore\564\i-0xi1uokpww525zlob9nz\i-0xi1uokpww525zlob9nz_InstanceConfig.json].
6036  6a4   10/23 14:50:14 564 CAliCloudInfo::RestoreVirtualMachine() - Obtained OS : [] and architecture [].
6036  6a4   10/23 14:50:14 564 CAliCloudInfo::_WaitForSnapshots() - Waiting for snapshot [s-0xiern6xf8xrhnqby9vh] to finish completion.
6036  6a4   10/23 14:50:15 564 CAliCloudInfo::_WaitForSnapshots() - Snapshot [s-0xiern6xf8xrhnqby9vh] not yet completed. Waiting for [20] seconds.
6036  d0c   10/23 14:50:18 564 VSRstCoordinator::UpdateJobProgressToJobMgr() - Sending Job Progress [99%] [14,125,894,055] bytes
6036  d0c   10/23 14:50:18 564 JM Client  CVRstJobClient::updateInfo - isCriticalUpdate [false]
6036  6a4   10/23 14:50:35 564 CAliCloudInfo::_WaitForSnapshots() - Snapshot [s-0xiern6xf8xrhnqby9vh] not yet completed. Waiting for [20] seconds.
6036  6a4   10/23 14:50:56 564 CAliCloudInfo::_WaitForSnapshots() - Snapshot [s-0xiern6xf8xrhnqby9vh] not yet completed. Waiting for [20] seconds.
6036  378   10/23 14:51:07 564 TPool [SdtTailThPool]. Ser# [0] Tot [242163], Pend [0], Comp [242163], Max Par [4], Time (Serial) [6.011853]s, Time (Parallel) [5.848086]s, Wait [84.773672]s
6036  6a4   10/23 14:51:17 564 CAliCloudInfo::_WaitForSnapshots() - Snapshot [s-0xiern6xf8xrhnqby9vh] not yet completed. Waiting for [20] seconds.
6036  6a4   10/23 14:51:37 564 CAliCloudInfo::_WaitForSnapshots() - Snapshot [s-0xiern6xf8xrhnqby9vh] not yet completed. Waiting for [20] seconds.
6036  6a4   10/23 14:51:58 564 CAliCloudInfo::_WaitForSnapshots() - Snapshot [s-0xiern6xf8xrhnqby9vh] not yet completed. Waiting for [20] seconds.
6036  d0c   10/23 14:52:08 564 VSRstCoordinator::UpdateVMStatusToJobMgr() - Updating JobManager VM Status for 1 VMs
6036  d0c   10/23 14:52:08 564 vsJobMgr::updateVMBkpJobStatus() - Sending VM status for [1] virtual machines
6036  d0c   10/23 14:52:08 564 JM Client  CVJobClient::processXmlReq(), got response.
6036  6a4   10/23 14:52:18 564 CAliCloudInfo::_WaitForSnapshots() - Snapshot [s-0xiern6xf8xrhnqby9vh] not yet completed. Waiting for [20] seconds.
6036  6a4   10/23 14:52:39 564 CAliCloudInfo::_WaitForSnapshots() - Snapshot [s-0xiern6xf8xrhnqby9vh] not yet completed. Waiting for [20] seconds.
6036  6a4   10/23 14:52:59 564 CAliCloudInfo::_WaitForSnapshots() - Snapshot [s-0xiern6xf8xrhnqby9vh] not yet completed. Waiting for [20] seconds.
6036  6a4   10/23 14:53:20 564 CAliCloudInfo::_WaitForSnapshots() - Snapshot [s-0xiern6xf8xrhnqby9vh] not yet completed. Waiting for [20] seconds.
6036  6a4   10/23 14:53:41 564 CAliCloudInfo::_WaitForSnapshots() - Snapshot [s-0xiern6xf8xrhnqby9vh] not yet completed. Waiting for [20] seconds.
6036  6a4   10/23 14:54:01 564 CAliCloudInfo::_WaitForSnapshots() - Snapshot [s-0xiern6xf8xrhnqby9vh] not yet completed. Waiting for [20] seconds.
6036  d0c   10/23 14:54:08 564 VSRstCoordinator::UpdateVMStatusToJobMgr() - Updating JobManager VM Status for 1 VMs
6036  d0c   10/23 14:54:08 564 vsJobMgr::updateVMBkpJobStatus() - Sending VM status for [1] virtual machines
6036  d0c   10/23 14:54:08 564 JM Client  CVJobClient::processXmlReq(), got response.
6036  6a4   10/23 14:54:22 564 CAliCloudInfo::_WaitForSnapshots() - Snapshot [s-0xiern6xf8xrhnqby9vh] not yet completed. Waiting for [20] seconds.
6036  6a4   10/23 14:54:42 564 CAliCloudInfo::_WaitForSnapshots() - Snapshot [s-0xiern6xf8xrhnqby9vh] not yet completed. Waiting for [20] seconds.
6036  6a4   10/23 14:55:03 564 CAliCloudInfo::_WaitForSnapshots() - Snapshot [s-0xiern6xf8xrhnqby9vh] not yet completed. Waiting for [20] seconds.
6036  d0c   10/23 14:55:08 564 VSRstCoordinator::SummarizeVMList() - VM test_AdithyaTest1_4DiskProblem --> STARTED                     99%
6036  6a4   10/23 14:55:23 564 CAliCloudInfo::_WaitForSnapshots() - Snapshot [s-0xiern6xf8xrhnqby9vh] not yet completed. Waiting for [20] seconds.
6036  6a4   10/23 14:55:44 564 CAliCloudInfo::_WaitForSnapshots() - Snapshot [s-0xiern6xf8xrhnqby9vh] not yet completed. Waiting for [20] seconds.
6036  6a4   10/23 14:56:05 564 CAliCloudInfo::_WaitForSnapshots() - Snapshot [s-0xiern6xf8xrhnqby9vh] not yet completed. Waiting for [20] seconds.
6036  d0c   10/23 14:56:08 564 VSRstCoordinator::UpdateVMStatusToJobMgr() - Updating JobManager VM Status for 1 VMs
6036  d0c   10/23 14:56:08 564 vsJobMgr::updateVMBkpJobStatus() - Sending VM status for [1] virtual machines
6036  d0c   10/23 14:56:08 564 JM Client  CVJobClient::processXmlReq(), got response.
6036  6a4   10/23 14:56:27 564 CAliCloudInfo::CreateImage() - Created image [m-0xi22ghbjxpn2rp8ryjk] for restore.
6036  6a4   10/23 14:56:27 564 VMCleaner::LookupEntity() - Looking up [C:\Program Files\Commvault\ContentStore\iDataAgent\jobResults\CV_JobResults\i-0xi8x3z4hc7c12l5rd1t\RESTORE\6036-vsrst.exe\VM\d3b9bde9-ae50-44e4-b79c-0396b8ae8882]...found
6036  6a4   10/23 14:56:27 564 VMCleaner::RegisterEntity() - Register [C:\Program Files\Commvault\ContentStore\iDataAgent\jobResults\CV_JobResults\i-0xi8x3z4hc7c12l5rd1t\RESTORE\6036-vsrst.exe\VM\d3b9bde9-ae50-44e4-b79c-0396b8ae8882\TEMPLATE\m-0xi22ghbjxpn2rp8ryjk]...
6036  6a4   10/23 14:56:27 564 VMCleaner::_CreateDirPath() - Directory [C:\Program Files\Commvault\ContentStore\iDataAgent\jobResults\CV_JobResults\i-0xi8x3z4hc7c12l5rd1t\RESTORE\6036-vsrst.exe\VM\d3b9bde9-ae50-44e4-b79c-0396b8ae8882\TEMPLATE\m-0xi22ghbjxpn2rp8ryjk] created
6036  6a4   10/23 14:56:27 564 AliCloudWrapper::CAliCloudConnectionBase::GetMultiPageList() - Got total count of [3].
6036  6a4   10/23 14:56:34 564 CAliCloudInfo::RestoreVirtualMachine() - Restored instance : [i-0xiivi7hxn4i5fftufub].
6036  6a4   10/23 14:56:35 564 AliCloudWrapper::CAliCloudParser::Convert() - Did not find [AdditionalInfo] in the json.
6036  6a4   10/23 14:56:36 564 VMCleaner::LookupEntity() - Looking up [C:\Program Files\Commvault\ContentStore\iDataAgent\jobResults\CV_JobResults\i-0xi8x3z4hc7c12l5rd1t\RESTORE\6036-vsrst.exe\VM\d3b9bde9-ae50-44e4-b79c-0396b8ae8882]...found
6036  6a4   10/23 14:56:37 564 VMCleaner::FillItemsFromCleanerPath() - Invoked: basePath[C:\Program Files\Commvault\ContentStore\iDataAgent\jobResults\CV_JobResults\i-0xi8x3z4hc7c12l5rd1t\RESTORE\6036-vsrst.exe\VM\d3b9bde9-ae50-44e4-b79c-0396b8ae8882] rootEntityType[3]
6036  6a4   10/23 14:56:37 564 VMCleaner::FillItemsFromCleanerPath() - Found [C:\Program Files\Commvault\ContentStore\iDataAgent\jobResults\CV_JobResults\i-0xi8x3z4hc7c12l5rd1t\RESTORE\6036-vsrst.exe\VM\d3b9bde9-ae50-44e4-b79c-0396b8ae8882\DISK\d-0xi0nt7bx95li50zz0rj]
6036  6a4   10/23 14:56:37 564 VMCleaner::FillItemsFromCleanerPath() - Found [C:\Program Files\Commvault\ContentStore\iDataAgent\jobResults\CV_JobResults\i-0xi8x3z4hc7c12l5rd1t\RESTORE\6036-vsrst.exe\VM\d3b9bde9-ae50-44e4-b79c-0396b8ae8882\DISK\d-0xi1tfz245ndywey2q8c]
6036  6a4   10/23 14:56:37 564 VMCleaner::FillItemsFromCleanerPath() - Found [C:\Program Files\Commvault\ContentStore\iDataAgent\jobResults\CV_JobResults\i-0xi8x3z4hc7c12l5rd1t\RESTORE\6036-vsrst.exe\VM\d3b9bde9-ae50-44e4-b79c-0396b8ae8882\DISK\d-0xia2m4xi13907xp2bv4]
6036  6a4   10/23 14:56:37 564 VMCleaner::FillItemsFromCleanerPath() - Found [C:\Program Files\Commvault\ContentStore\iDataAgent\jobResults\CV_JobResults\i-0xi8x3z4hc7c12l5rd1t\RESTORE\6036-vsrst.exe\VM\d3b9bde9-ae50-44e4-b79c-0396b8ae8882\DISK\d-0xif65hlcmbgal8k8kea]
6036  6a4   10/23 14:56:37 564 VMCleaner::FillItemsFromCleanerPath() - Found [4] items for base path [C:\Program Files\Commvault\ContentStore\iDataAgent\jobResults\CV_JobResults\i-0xi8x3z4hc7c12l5rd1t\RESTORE\6036-vsrst.exe\VM\d3b9bde9-ae50-44e4-b79c-0396b8ae8882] rootEntityType[3]
6036  6a4   10/23 14:56:37 564 VMCleaner::_RemoveDirPath() - Directory [C:\Program Files\Commvault\ContentStore\iDataAgent\jobResults\CV_JobResults\i-0xi8x3z4hc7c12l5rd1t\RESTORE\6036-vsrst.exe\VM\d3b9bde9-ae50-44e4-b79c-0396b8ae8882\DISK\d-0xif65hlcmbgal8k8kea] removed
6036  6a4   10/23 14:56:37 564 VMCleaner::UnRegisterEntity() - done - Removed [C:\Program Files\Commvault\ContentStore\iDataAgent\jobResults\CV_JobResults\i-0xi8x3z4hc7c12l5rd1t\RESTORE\6036-vsrst.exe\VM\d3b9bde9-ae50-44e4-b79c-0396b8ae8882\DISK\d-0xif65hlcmbgal8k8kea]
6036  6a4   10/23 14:56:38 564 CVLibCurl::CVLibCurlSendHttpReqInternal() - failed to send http request
6036  6a4   10/23 14:56:38 564 CVLibCurl::CVLibCurlSendHttpReqInternal() - curl-err:[No error] http-resp:[403] url:[https://ecs.aliyuncs.com/?AccessKeyId=LTAIKn8PvJMlyFHk&Action=AttachDisk&DeleteWithInstance=true&DiskId=d-0xi1tfz245ndywey2q8c&Format=JSON&InstanceId=i-0xiivi7hxn4i5fftufub&SignatureMethod=HMAC-SHA1&SignatureNonce=399398695&SignatureVersion=1.0&TimeStamp=2019-10-23T06%3A56%3A37Z&Version=2014-05-26&Signature=zoYxIpYtqBG2PAHqDeR%2F%2Birs2LI%3D] req-data:[_null_] len:[0] server-resp:[{"RequestId":"72F67EE5-2FB6-40A1-83EA-ADBCBC53153C","HostId":"ecs.aliyuncs.com","Code":"InvalidOperation.Conflict","Message":"null"}] resp-size:[132]
6036  6a4   10/23 14:56:38 564 AliCloudWrapper::CAliCloudConnectionBase::_ExecuteRequest() - Error response obtained from server is : [{"RequestId":"72F67EE5-2FB6-40A1-83EA-ADBCBC53153C","HostId":"ecs.aliyuncs.com","Code":"InvalidOperation.Conflict","Message":"null"}].
6036  6a4   10/23 14:56:38 564 AliCloudWrapper::CAliCloudComputeOperations::AttachDisk() - Failed to attach disk [d-0xi1tfz245ndywey2q8c] to instance [i-0xiivi7hxn4i5fftufub]. Error [0xEDDD0001:{AliCloudWrapper::CAliCloudECSConnection::ExecuteRequest(554)} + {AliCloudWrapper::CAliCloudConnectionBase::ExecuteRequest(636)} + {AliCloudWrapper::CAliCloudConnectionBase::_ExecuteRequest(665)/Int.1.0x1-Error code: InvalidOperation.Conflict}].
6036  6a4   10/23 14:56:38 564 AliCloudWrapper::CAliCloudWrapper::AttachDisk() - Failed to attach disk [d-0xi1tfz245ndywey2q8c] to instance [i-0xiivi7hxn4i5fftufub]. Error: [0xEDDD0001:{AliCloudWrapper::CAliCloudComputeOperations::AttachDisk(72)} + {AliCloudWrapper::CAliCloudECSConnection::ExecuteRequest(554)} + {AliCloudWrapper::CAliCloudConnectionBase::ExecuteRequest(636)} + {AliCloudWrapper::CAliCloudConnectionBase::_ExecuteRequest(665)/Int.1.0x1-Error code: InvalidOperation.Conflict}]
6036  6a4   10/23 14:56:38 564 CAliCloudInfo::AttachDataDisksToRestoredVM() - Failed to attach data disk [d-0xi1tfz245ndywey2q8c] to instance [i-0xiivi7hxn4i5fftufub].
6036  6a4   10/23 14:56:38 564 CAliCloudInfo::AttachDataDisksToRestoredVM() - Deleting disk [d-0xi1tfz245ndywey2q8c].
6036  6a4   10/23 14:56:39 564 VMCleaner::FillItemsFromCleanerPath() - Invoked: basePath[C:\Program Files\Commvault\ContentStore\iDataAgent\jobResults\CV_JobResults\i-0xi8x3z4hc7c12l5rd1t\RESTORE\6036-vsrst.exe\VM\d3b9bde9-ae50-44e4-b79c-0396b8ae8882] rootEntityType[3]
6036  6a4   10/23 14:56:39 564 VMCleaner::FillItemsFromCleanerPath() - Found [C:\Program Files\Commvault\ContentStore\iDataAgent\jobResults\CV_JobResults\i-0xi8x3z4hc7c12l5rd1t\RESTORE\6036-vsrst.exe\VM\d3b9bde9-ae50-44e4-b79c-0396b8ae8882\DISK\d-0xi0nt7bx95li50zz0rj]
6036  6a4   10/23 14:56:39 564 VMCleaner::FillItemsFromCleanerPath() - Found [C:\Program Files\Commvault\ContentStore\iDataAgent\jobResults\CV_JobResults\i-0xi8x3z4hc7c12l5rd1t\RESTORE\6036-vsrst.exe\VM\d3b9bde9-ae50-44e4-b79c-0396b8ae8882\DISK\d-0xi1tfz245ndywey2q8c]
6036  6a4   10/23 14:56:39 564 VMCleaner::FillItemsFromCleanerPath() - Found [C:\Program Files\Commvault\ContentStore\iDataAgent\jobResults\CV_JobResults\i-0xi8x3z4hc7c12l5rd1t\RESTORE\6036-vsrst.exe\VM\d3b9bde9-ae50-44e4-b79c-0396b8ae8882\DISK\d-0xia2m4xi13907xp2bv4]
